timestamp,NO2,O3,PM10,PM25
2016-12-08 00:00:00,47.4,12.6,24.1,13.7
2016-12-08 01:00:00,32.1,23.6,24.9,13.4
2016-12-08 02:00:00,28.5,26.0,23.5,16.6
2016-12-08 03:00:00,31.7,21.8,23.4,15.0
2016-12-08 04:00:00,33.4,19.0,23.7,13.3
2016-12-08 05:00:00,34.8,17.6,27.4,16.0
2016-12-08 06:00:00,44.1,12.8,27.3,20.7
2016-12-08 07:00:00,56.5,6.6,28.3,21.1
2016-12-08 08:00:00,58.8,4.4,28.9,22.9
2016-12-08 09:00:00,60.2,6.6,27.9,21.8
2016-12-08 10:00:00,73.5,12.2,27.5,20.7
2016-12-08 11:00:00,75.1,10.2,25.6,19.0
2016-12-08 12:00:00,73.9,9.6,29.8,20.9
2016-12-08 13:00:00,56.9,7.2,35.0,25.6
2016-12-08 14:00:00,54.8,6.6,32.8,26.2
2016-12-08 15:00:00,54.2,6.2,28.2,21.2
2016-12-08 16:00:00,56.3,5.0,24.8,16.8
2016-12-08 17:00:00,58.3,3.6,24.1,19.4
2016-12-08 18:00:00,59.0,2.2,26.1,19.7
2016-12-08 19:00:00,58.4,2.8,27.1,21.6
2016-12-08 20:00:00,54.2,5.6,26.4,21.4
2016-12-08 21:00:00,48.9,6.4,24.1,20.4
2016-12-08 22:00:00,49.7,5.4,24.8,19.1
2016-12-08 23:00:00,41.3,7.8,24.7,19.3
2016-12-09 00:00:00,39.9,6.2,25.3,21.6
2016-12-09 01:00:00,38.4,7.0,25.5,20.9
2016-12-09 02:00:00,29.8,10.8,25.7,18.9
2016-12-09 03:00:00,27.3,13.8,18.8,17.2
2016-12-09 04:00:00,22.9,18.6,14.1,11.6
2016-12-09 05:00:00,24.4,19.8,14.6,9.6
2016-12-09 06:00:00,31.5,16.2,20.4,16.3
2016-12-09 07:00:00,45.3,9.6,21.8,17.9
2016-12-09 08:00:00,52.7,6.4,25.7,16.2
2016-12-09 09:00:00,52.0,6.8,28.7,22.3
2016-12-09 10:00:00,50.0,9.0,27.2,21.7
2016-12-09 11:00:00,44.9,11.4,29.3,22.5
2016-12-09 12:00:00,47.8,10.8,34.0,27.6
2016-12-09 13:00:00,49.9,11.2,32.4,25.2
2016-12-09 14:00:00,46.2,12.4,27.9,19.9
2016-12-09 15:00:00,53.9,9.2,26.5,19.1
2016-12-09 16:00:00,59.4,6.4,25.3,18.7
2016-12-09 17:00:00,60.4,5.2,23.8,17.1
2016-12-09 18:00:00,56.2,5.0,25.6,23.0
2016-12-09 19:00:00,54.2,5.8,33.0,24.6
2016-12-09 20:00:00,40.1,14.6,33.0,28.4
2016-12-09 21:00:00,39.0,13.6,36.3,29.0
2016-12-09 22:00:00,42.2,9.8,30.1,29.2
2016-12-09 23:00:00,41.1,9.6,29.5,28.4
2016-12-10 00:00:00,38.4,9.2,33.1,25.5
2016-12-10 01:00:00,36.9,12.4,33.8,26.5
2016-12-10 02:00:00,31.7,15.2,35.1,23.5
2016-12-10 03:00:00,32.3,15.6,33.4,20.1
2016-12-10 04:00:00,29.8,18.2,30.1,16.7
2016-12-10 05:00:00,28.1,20.6,23.2,14.5
2016-12-10 06:00:00,32.9,16.8,17.8,13.0
2016-12-10 07:00:00,30.4,20.2,17.5,12.4
2016-12-10 08:00:00,38.6,13.2,17.4,10.6
2016-12-10 09:00:00,40.9,12.8,15.3,10.3
2016-12-10 10:00:00,41.6,12.0,15.4,12.0
2016-12-10 11:00:00,45.3,10.6,18.0,13.4
2016-12-10 12:00:00,52.3,7.0,21.0,13.9
2016-12-10 13:00:00,50.2,10.2,19.1,14.4
2016-12-10 14:00:00,50.8,12.4,21.0,12.4
2016-12-10 15:00:00,44.5,20.8,31.5,15.8
2016-12-10 16:00:00,51.8,14.8,28.6,18.0
2016-12-10 17:00:00,49.9,14.6,24.5,16.8
2016-12-10 18:00:00,45.1,19.8,18.9,13.6
2016-12-10 19:00:00,42.6,22.8,14.2,11.9
2016-12-10 20:00:00,44.5,28.8,13.8,7.6
2016-12-10 21:00:00,47.9,31.2,6.1,5.9
2016-12-10 22:00:00,48.1,30.0,8.3,2.2
2016-12-10 23:00:00,64.6,25.2,6.6,3.8
2016-12-11 00:00:00,62.5,22.8,7.4,6.1
2016-12-11 01:00:00,57.9,11.2,11.3,4.0
2016-12-11 02:00:00,48.5,22.2,9.5,7.3
2016-12-11 03:00:00,47.4,18.8,9.4,2.5
2016-12-11 04:00:00,47.0,14.2,10.0,4.1
2016-12-11 05:00:00,35.9,21.0,9.3,0.0
2016-12-11 06:00:00,43.9,13.2,9.0,4.9
2016-12-11 07:00:00,53.9,5.8,10.9,3.3
2016-12-11 08:00:00,45.6,11.0,11.9,6.3
2016-12-11 09:00:00,46.8,11.0,13.3,9.0
2016-12-11 10:00:00,53.1,10.2,17.4,9.8
2016-12-11 11:00:00,46.4,15.6,15.1,8.8
2016-12-11 12:00:00,47.6,16.6,17.4,9.1
2016-12-11 13:00:00,44.1,25.2,15.4,5.6
2016-12-11 14:00:00,55.0,19.8,18.5,5.0
2016-12-11 15:00:00,57.5,14.0,12.2,7.3
2016-12-11 16:00:00,74.9,2.4,19.2,13.7
2016-12-11 17:00:00,87.1,1.2,21.6,11.4
2016-12-11 18:00:00,67.6,0.6,25.8,13.7
2016-12-11 19:00:00,65.3,0.4,26.5,19.4
2016-12-11 20:00:00,63.0,0.6,25.9,20.1
2016-12-11 21:00:00,63.8,0.4,28.8,19.9
2016-12-11 22:00:00,61.5,0.6,28.1,21.3
2016-12-11 23:00:00,61.7,0.4,29.5,19.3
2016-12-12 00:00:00,57.1,0.4,26.0,18.6
2016-12-12 01:00:00,52.9,1.0,22.0,14.0
2016-12-12 02:00:00,50.8,2.4,18.7,10.9
2016-12-12 03:00:00,46.6,8.8,16.2,7.5
2016-12-12 04:00:00,56.5,0.6,17.3,9.3
2016-12-12 05:00:00,58.1,0.6,21.2,13.3
2016-12-12 06:00:00,67.2,0.4,23.5,15.3
2016-12-12 07:00:00,76.0,1.0,25.8,16.0
2016-12-12 08:00:00,78.7,0.6,18.0,6.8
2016-12-12 09:00:00,73.0,1.6,25.8,10.8
2016-12-12 10:00:00,70.3,1.8,20.9,9.5
2016-12-12 11:00:00,73.3,2.2,21.9,10.7
2016-12-12 12:00:00,60.7,5.6,18.7,12.1
2016-12-12 13:00:00,52.0,4.2,15.1,11.7
2016-12-12 14:00:00,50.6,2.8,14.4,8.5
2016-12-12 15:00:00,53.1,0.6,15.2,11.0
2016-12-12 16:00:00,54.8,0.4,16.5,10.2
2016-12-12 17:00:00,49.9,0.6,13.3,7.9
2016-12-12 18:00:00,50.4,1.0,14.1,9.3
2016-12-12 19:00:00,56.9,1.6,23.4,15.7
2016-12-12 20:00:00,51.6,18.2,15.5,11.2
2016-12-12 21:00:00,42.6,27.0,11.6,6.3
2016-12-12 22:00:00,46.0,22.6,13.1,8.1
2016-12-12 23:00:00,38.4,29.0,9.0,6.4
2016-12-13 00:00:00,36.3,32.4,10.0,2.0
2016-12-13 01:00:00,32.9,31.2,9.5,3.3
2016-12-13 02:00:00,46.0,19.0,8.7,3.3
2016-12-13 03:00:00,40.7,20.8,12.6,6.0
2016-12-13 04:00:00,41.8,19.8,14.2,12.4
2016-12-13 05:00:00,49.9,10.6,12.9,10.8
2016-12-13 06:00:00,55.2,3.2,16.5,11.3
2016-12-13 07:00:00,58.8,1.0,21.7,16.4
2016-12-13 08:00:00,60.4,1.2,23.5,16.8
2016-12-13 09:00:00,67.6,1.0,27.7,22.9
2016-12-13 10:00:00,73.9,1.0,29.1,19.1
2016-12-13 11:00:00,59.2,2.0,18.8,15.3
2016-12-13 12:00:00,56.7,2.4,20.5,12.8
2016-12-13 13:00:00,60.9,7.0,25.0,17.9
2016-12-13 14:00:00,58.8,7.4,22.9,14.9
2016-12-13 15:00:00,59.4,5.6,21.6,13.9
2016-12-13 16:00:00,65.3,5.4,23.2,15.1
2016-12-13 17:00:00,61.3,6.6,25.9,14.5
2016-12-13 18:00:00,57.7,9.6,28.8,20.5
2016-12-13 19:00:00,58.6,8.2,31.1,22.5
2016-12-13 20:00:00,47.4,14.8,32.8,25.5
2016-12-13 21:00:00,45.3,13.4,33.2,21.3
2016-12-13 22:00:00,46.4,11.6,37.4,22.4
2016-12-13 23:00:00,43.0,15.2,31.5,21.4
2016-12-14 00:00:00,41.1,17.0,29.4,20.8
2016-12-14 01:00:00,33.4,23.8,27.5,19.0
2016-12-14 02:00:00,30.0,20.8,28.0,21.3
2016-12-14 03:00:00,33.4,15.2,28.1,17.4
2016-12-14 04:00:00,39.0,8.8,28.9,22.4
2016-12-14 05:00:00,38.4,7.2,24.2,19.2
2016-12-14 06:00:00,53.9,0.6,25.1,19.3
2016-12-14 07:00:00,60.7,0.4,28.5,19.9
2016-12-14 08:00:00,69.7,0.6,24.9,19.7
2016-12-14 09:00:00,95.9,1.4,73.9,32.0
2016-12-14 10:00:00,86.0,2.2,27.8,15.9
2016-12-14 11:00:00,85.2,4.2,40.8,24.4
2016-12-14 12:00:00,75.4,5.8,30.0,15.5
2016-12-14 13:00:00,58.4,17.4,18.1,11.5
2016-12-14 14:00:00,65.3,14.0,18.2,10.9
2016-12-14 15:00:00,75.3,7.6,19.1,8.0
2016-12-14 16:00:00,79.8,1.6,19.8,11.7
2016-12-14 17:00:00,74.1,1.8,22.0,16.4
2016-12-14 18:00:00,75.6,2.0,25.1,17.0
2016-12-14 19:00:00,72.4,2.2,28.0,20.7
2016-12-14 20:00:00,66.7,2.4,26.2,18.6
2016-12-14 21:00:00,75.1,1.0,31.6,21.7
2016-12-14 22:00:00,64.7,0.8,27.9,18.7
2016-12-14 23:00:00,61.3,0.2,29.1,21.6
2016-12-15 00:00:00,56.5,0.4,28.2,20.2
2016-12-15 01:00:00,52.5,0.0,28.7,21.6
2016-12-15 02:00:00,56.5,0.4,31.9,21.9
2016-12-15 03:00:00,51.4,0.2,31.4,21.7
2016-12-15 04:00:00,48.7,1.6,34.6,23.9
2016-12-15 05:00:00,48.1,1.6,34.2,26.6
2016-12-15 06:00:00,51.4,0.4,35.2,24.9
2016-12-15 07:00:00,53.3,0.2,37.8,26.8
2016-12-15 08:00:00,57.3,0.4,40.9,30.2
2016-12-15 09:00:00,57.5,0.6,44.3,35.1
2016-12-15 10:00:00,57.9,1.8,42.3,31.6
2016-12-15 11:00:00,58.3,2.2,38.0,30.3
2016-12-15 12:00:00,55.6,6.8,32.9,22.4
2016-12-15 13:00:00,57.5,3.2,37.2,27.7
2016-12-15 14:00:00,62.1,4.4,36.1,22.4
2016-12-15 15:00:00,65.3,4.0,29.8,21.9
2016-12-15 16:00:00,62.1,3.0,35.9,24.7
2016-12-15 17:00:00,66.3,1.6,32.8,26.6
2016-12-15 18:00:00,66.5,1.4,38.4,25.3
2016-12-15 19:00:00,63.8,1.0,40.2,30.2
2016-12-15 20:00:00,56.9,1.2,42.6,31.9
2016-12-15 21:00:00,52.7,1.4,43.7,33.6
2016-12-15 22:00:00,53.7,0.6,42.7,32.0
2016-12-15 23:00:00,53.9,0.4,40.9,35.4
2016-12-16 00:00:00,52.0,0.6,40.6,30.8
2016-12-16 01:00:00,50.4,0.6,41.1,29.0
2016-12-16 02:00:00,47.9,1.4,44.5,27.4
2016-12-16 03:00:00,42.0,3.8,46.1,28.2
2016-12-16 04:00:00,40.7,5.0,46.9,29.3
2016-12-16 05:00:00,44.1,3.2,44.3,25.5
2016-12-16 06:00:00,47.6,1.8,43.8,30.8
2016-12-16 07:00:00,52.0,0.8,46.0,32.5
2016-12-16 08:00:00,58.4,0.6,44.3,34.0
2016-12-16 09:00:00,59.8,0.6,47.7,31.4
2016-12-16 10:00:00,62.3,1.2,43.2,29.8
2016-12-16 11:00:00,65.1,1.8,52.5,35.9
2016-12-16 12:00:00,63.0,1.6,58.2,37.5
2016-12-16 13:00:00,54.8,1.8,53.9,39.7
2016-12-16 14:00:00,58.6,0.8,58.0,38.7
2016-12-16 15:00:00,60.2,0.6,61.9,40.7
2016-12-16 16:00:00,60.0,0.6,55.7,40.3
2016-12-16 17:00:00,64.4,0.6,56.9,42.3
2016-12-16 18:00:00,68.6,0.8,54.7,39.9
2016-12-16 19:00:00,72.4,0.8,54.2,41.1
2016-12-16 20:00:00,77.2,0.2,52.1,38.4
2016-12-16 21:00:00,75.8,0.4,45.2,32.7
2016-12-16 22:00:00,79.3,0.4,42.4,33.1
2016-12-16 23:00:00,73.2,0.2,43.2,32.4
2016-12-17 00:00:00,68.2,0.6,45.0,32.5
2016-12-17 01:00:00,60.4,0.6,44.7,35.0
2016-12-17 02:00:00,57.5,0.8,42.4,34.8
2016-12-17 03:00:00,52.7,0.4,44.7,37.9
2016-12-17 04:00:00,59.2,0.4,44.7,35.4
2016-12-17 05:00:00,61.9,0.2,42.8,35.1
2016-12-17 06:00:00,64.2,0.2,30.6,28.5
2016-12-17 07:00:00,60.0,0.6,26.3,20.6
2016-12-17 08:00:00,56.9,0.4,27.5,19.6
2016-12-17 09:00:00,61.3,0.6,29.9,23.3
2016-12-17 10:00:00,60.2,1.2,26.9,20.3
2016-12-17 11:00:00,62.6,1.0,32.2,25.0
2016-12-17 12:00:00,63.2,1.2,32.1,26.9
2016-12-17 13:00:00,63.2,1.4,30.5,23.5
2016-12-17 14:00:00,66.1,1.6,30.6,27.0
2016-12-17 15:00:00,74.1,0.8,29.0,20.4
2016-12-17 16:00:00,72.4,0.2,27.2,23.0
2016-12-17 17:00:00,68.0,0.2,28.6,20.4
2016-12-17 18:00:00,79.8,0.6,40.6,30.5
2016-12-17 19:00:00,81.9,0.8,46.4,34.4
2016-12-17 20:00:00,77.2,0.8,44.0,36.9
2016-12-17 21:00:00,69.9,0.4,43.4,34.4
2016-12-17 22:00:00,65.9,0.0,39.6,33.3
2016-12-17 23:00:00,64.0,0.2,36.4,31.8
2016-12-18 00:00:00,76.8,0.2,38.9,28.7
2016-12-18 01:00:00,73.2,0.2,36.7,25.3
2016-12-18 02:00:00,58.6,0.2,30.5,21.5
2016-12-18 03:00:00,61.9,0.2,29.6,23.0
2016-12-18 04:00:00,58.1,0.0,28.0,21.6
2016-12-18 05:00:00,54.2,0.0,25.8,19.1
2016-12-18 06:00:00,62.3,0.2,28.8,26.0
2016-12-18 07:00:00,58.4,0.2,33.3,29.2
2016-12-18 08:00:00,61.1,0.2,32.0,27.4
2016-12-18 09:00:00,66.8,0.4,25.8,21.5
2016-12-18 10:00:00,53.1,1.2,25.1,19.3
2016-12-18 11:00:00,56.7,1.4,26.4,20.7
2016-12-18 12:00:00,56.7,1.6,26.5,21.4
2016-12-18 13:00:00,56.3,1.4,29.8,22.0
2016-12-18 14:00:00,49.9,2.0,30.2,24.7
2016-12-18 15:00:00,52.0,1.0,29.4,24.2
2016-12-18 16:00:00,57.3,0.2,29.0,20.9
2016-12-18 17:00:00,66.1,0.4,26.1,22.4
2016-12-18 18:00:00,62.6,0.4,25.3,24.7
2016-12-18 19:00:00,68.2,0.4,26.6,22.5
2016-12-18 20:00:00,68.0,0.4,28.9,25.0
2016-12-18 21:00:00,65.1,0.4,32.3,20.7
2016-12-18 22:00:00,61.3,0.6,32.8,27.8
2016-12-18 23:00:00,62.3,0.4,33.6,25.6
2016-12-19 00:00:00,59.0,2.4,31.3,24.0
2016-12-19 01:00:00,67.0,0.6,32.6,23.8
2016-12-19 02:00:00,61.9,2.2,34.0,25.6
2016-12-19 03:00:00,48.9,5.8,37.0,24.4
2016-12-19 04:00:00,45.3,7.6,31.9,27.0
2016-12-19 05:00:00,49.9,0.8,29.9,20.5
2016-12-19 06:00:00,59.2,0.4,29.0,22.1
2016-12-19 07:00:00,60.7,0.4,31.8,19.8
2016-12-19 08:00:00,64.6,0.6,36.0,26.6
2016-12-19 09:00:00,69.7,1.0,52.8,33.1
2016-12-19 10:00:00,75.4,0.8,43.5,29.7
2016-12-19 11:00:00,77.5,1.0,57.1,35.6
2016-12-19 12:00:00,85.8,1.0,54.9,39.6
2016-12-19 13:00:00,72.4,0.8,55.1,35.1
2016-12-19 14:00:00,67.6,0.6,53.9,34.0
2016-12-19 15:00:00,64.2,0.4,53.9,33.2
2016-12-19 16:00:00,60.2,0.2,42.1,26.2
2016-12-19 17:00:00,57.1,0.4,35.9,23.6
2016-12-19 18:00:00,58.8,0.6,37.6,28.3
2016-12-19 19:00:00,60.4,0.4,44.4,33.5
2016-12-19 20:00:00,62.3,0.4,53.4,39.8
2016-12-19 21:00:00,62.1,0.6,51.6,41.4
2016-12-19 22:00:00,56.7,1.2,51.2,41.8
2016-12-19 23:00:00,52.5,1.0,48.7,42.9
2016-12-20 00:00:00,55.8,1.0,48.9,40.9
2016-12-20 01:00:00,54.2,0.6,49.0,40.8
2016-12-20 02:00:00,52.3,0.8,39.6,30.1
2016-12-20 03:00:00,47.8,1.6,36.6,26.4
2016-12-20 04:00:00,48.1,1.4,32.7,25.4
2016-12-20 05:00:00,45.3,2.8,33.4,26.9
2016-12-20 06:00:00,46.4,2.8,29.4,23.7
2016-12-20 07:00:00,52.5,1.6,26.4,24.9
2016-12-20 08:00:00,53.7,1.6,28.3,21.6
2016-12-20 09:00:00,52.7,3.4,31.2,23.3
2016-12-20 10:00:00,48.7,4.6,31.2,25.4
2016-12-20 11:00:00,47.9,6.6,31.8,22.1
2016-12-20 12:00:00,42.8,10.2,30.0,21.1
2016-12-20 13:00:00,43.4,11.6,27.8,19.1
2016-12-20 14:00:00,49.9,6.8,29.3,22.3
2016-12-20 15:00:00,49.3,3.2,30.4,25.7
2016-12-20 16:00:00,49.5,1.6,34.1,24.4
2016-12-20 17:00:00,49.9,0.8,35.7,28.4
2016-12-20 18:00:00,53.1,1.0,39.0,30.8
2016-12-20 19:00:00,56.5,1.4,34.1,26.9
2016-12-20 20:00:00,58.4,1.4,34.1,28.7
2016-12-20 21:00:00,60.7,3.2,29.8,23.7
2016-12-20 22:00:00,57.3,3.6,32.2,23.2
2016-12-20 23:00:00,45.8,11.0,24.2,21.8
2016-12-21 00:00:00,41.1,16.4,20.1,14.8
2016-12-21 01:00:00,30.2,20.6,21.2,17.6
2016-12-21 02:00:00,27.3,18.4,22.2,12.2
2016-12-21 03:00:00,28.8,19.0,16.4,9.4
2016-12-21 04:00:00,23.1,39.8,12.9,4.1
2016-12-21 05:00:00,21.6,48.2,9.1,1.4
2016-12-21 06:00:00,30.9,42.8,5.8,3.4
2016-12-21 07:00:00,43.5,33.2,7.0,1.9
2016-12-21 08:00:00,53.1,23.4,4.0,2.7
2016-12-21 09:00:00,57.1,15.6,11.7,6.9
2016-12-21 10:00:00,51.6,17.4,13.4,8.8
2016-12-21 11:00:00,47.0,20.2,9.5,5.9
2016-12-21 12:00:00,49.3,19.4,51.7,4.9
2016-12-21 13:00:00,53.7,20.0,18.4,6.7
2016-12-21 14:00:00,53.7,21.2,21.3,11.6
2016-12-21 15:00:00,60.9,16.0,25.9,12.5
2016-12-21 16:00:00,60.4,17.0,31.7,14.8
2016-12-21 17:00:00,66.8,9.8,38.2,15.9
2016-12-21 18:00:00,69.5,7.2,40.2,18.1
2016-12-21 19:00:00,68.8,7.4,41.4,21.2
2016-12-21 20:00:00,64.4,8.4,42.3,20.2
2016-12-21 21:00:00,60.0,10.4,39.0,20.8
2016-12-21 22:00:00,58.4,10.6,37.0,15.1
2016-12-21 23:00:00,64.9,10.8,28.1,12.7
2016-12-22 00:00:00,59.0,13.4,24.6,11.9
2016-12-22 01:00:00,65.7,2.4,22.3,11.1
2016-12-22 02:00:00,66.5,2.4,25.5,11.7
2016-12-22 03:00:00,59.8,8.2,22.2,9.5
2016-12-22 04:00:00,64.9,1.4,20.1,12.1
2016-12-22 05:00:00,60.2,1.6,21.1,13.0
2016-12-22 06:00:00,65.3,0.2,16.7,10.9
2016-12-22 07:00:00,71.4,0.2,16.8,12.1
2016-12-22 08:00:00,65.7,0.8,17.6,11.4
2016-12-22 09:00:00,69.3,2.4,18.2,9.7
2016-12-22 10:00:00,70.1,6.4,17.5,11.1
2016-12-22 11:00:00,73.2,7.0,18.3,7.7
2016-12-22 12:00:00,64.0,18.0,23.0,10.8
2016-12-22 13:00:00,50.8,28.4,16.3,10.1
2016-12-22 14:00:00,50.4,27.0,20.0,8.5
2016-12-22 15:00:00,65.3,14.0,22.9,7.6
2016-12-22 16:00:00,74.5,8.0,19.2,11.9
2016-12-22 17:00:00,76.2,6.2,22.1,10.7
2016-12-22 18:00:00,75.3,6.0,23.6,9.6
2016-12-22 19:00:00,73.2,7.0,22.2,14.2
2016-12-22 20:00:00,73.7,6.6,24.1,10.3
2016-12-22 21:00:00,70.7,7.4,25.2,14.3
2016-12-22 22:00:00,59.8,14.0,22.7,12.2
2016-12-22 23:00:00,55.6,13.0,19.7,8.5
2016-12-23 00:00:00,50.8,14.2,17.9,8.4
2016-12-23 01:00:00,43.9,18.4,18.0,11.7
2016-12-23 02:00:00,44.1,20.8,15.9,7.2
2016-12-23 03:00:00,42.4,21.0,11.9,5.8
2016-12-23 04:00:00,38.0,25.4,12.9,6.6
2016-12-23 05:00:00,38.4,23.8,10.7,4.3
2016-12-23 06:00:00,57.9,9.4,11.6,4.0
2016-12-23 07:00:00,56.5,15.4,14.8,7.5
2016-12-23 08:00:00,58.8,12.0,13.5,8.0
2016-12-23 09:00:00,48.5,24.8,16.4,5.1
2016-12-23 10:00:00,39.9,35.8,13.4,8.2
2016-12-23 11:00:00,35.9,36.4,17.0,9.2
2016-12-23 12:00:00,30.0,43.6,17.3,6.3
2016-12-23 13:00:00,28.3,47.0,15.8,10.4
2016-12-23 14:00:00,27.9,47.8,11.4,5.2
2016-12-23 15:00:00,28.6,44.8,13.7,11.5
2016-12-23 16:00:00,30.2,41.8,13.9,5.4
2016-12-23 17:00:00,29.6,39.8,8.8,8.5
2016-12-23 18:00:00,30.6,39.8,9.4,0.2
2016-12-23 19:00:00,38.8,36.0,7.4,3.3
2016-12-23 20:00:00,61.1,27.4,8.5,6.1
2016-12-23 21:00:00,57.7,24.2,13.4,6.6
2016-12-23 22:00:00,67.0,13.4,20.2,10.4
2016-12-23 23:00:00,59.0,16.6,21.3,10.1
2016-12-24 00:00:00,45.5,25.2,21.4,11.0
2016-12-24 01:00:00,35.0,36.0,23.4,9.8
2016-12-24 02:00:00,25.8,43.4,20.7,2.9
2016-12-24 03:00:00,26.4,42.8,19.2,3.6
2016-12-24 04:00:00,27.9,39.0,20.2,13.7
2016-12-24 05:00:00,27.3,39.2,25.5,7.3
2016-12-24 06:00:00,28.3,38.2,22.2,7.0
2016-12-24 07:00:00,32.7,35.0,22.4,3.8
2016-12-24 08:00:00,35.5,33.6,20.3,4.7
2016-12-24 09:00:00,38.8,31.8,20.3,7.5
2016-12-24 10:00:00,39.7,32.2,23.2,5.9
2016-12-24 11:00:00,37.4,35.6,23.5,10.3
2016-12-24 12:00:00,29.4,45.8,21.9,8.8
2016-12-24 13:00:00,31.9,42.2,24.7,7.3
2016-12-24 14:00:00,32.1,40.2,20.9,13.1
2016-12-24 15:00:00,36.3,35.6,21.2,10.5
2016-12-24 16:00:00,36.1,36.2,21.4,9.5
2016-12-24 17:00:00,40.9,31.4,14.7,8.6
2016-12-24 18:00:00,40.1,31.4,15.6,6.6
2016-12-24 19:00:00,37.6,33.4,21.8,8.8
2016-12-24 20:00:00,35.1,36.4,20.8,11.6
2016-12-24 21:00:00,31.1,41.0,20.7,8.3
2016-12-24 22:00:00,23.5,51.4,17.2,5.6
2016-12-24 23:00:00,19.3,56.2,17.0,7.7
2016-12-25 00:00:00,18.3,57.4,19.3,8.6
2016-12-25 01:00:00,13.8,61.6,17.5,6.3
2016-12-25 02:00:00,14.5,60.8,17.9,6.6
2016-12-25 03:00:00,12.0,61.0,19.5,3.2
2016-12-25 04:00:00,12.2,60.2,21.2,6.4
2016-12-25 05:00:00,11.1,60.2,20.0,5.8
2016-12-25 06:00:00,12.6,58.4,19.2,5.5
2016-12-25 07:00:00,13.9,55.2,18.3,3.1
2016-12-25 08:00:00,13.4,55.4,9.3,2.3
2016-12-25 09:00:00,15.1,51.4,9.6,1.3
2016-12-25 10:00:00,12.8,51.8,8.0,4.4
2016-12-25 11:00:00,13.6,49.2,8.0,0.2
2016-12-25 12:00:00,14.5,47.6,8.9,2.0
2016-12-25 13:00:00,13.8,47.0,11.0,4.0
2016-12-25 14:00:00,14.9,44.6,8.6,0.0
2016-12-25 15:00:00,17.0,42.6,3.9,4.9
2016-12-25 16:00:00,17.8,40.8,5.1,3.6
2016-12-25 17:00:00,17.4,43.0,4.4,3.1
2016-12-25 18:00:00,20.6,40.2,6.4,3.8
2016-12-25 19:00:00,17.4,45.0,6.4,4.9
2016-12-25 20:00:00,15.3,48.6,7.8,2.5
2016-12-25 21:00:00,13.8,50.6,5.3,4.4
2016-12-25 22:00:00,13.9,50.8,2.8,1.2
2016-12-25 23:00:00,14.1,50.6,1.2,2.1
2016-12-26 00:00:00,10.9,52.4,5.2,2.7
2016-12-26 01:00:00,9.5,54.4,4.2,0.2
2016-12-26 02:00:00,10.1,56.4,7.9,0.9
2016-12-26 03:00:00,28.8,53.8,1.5,0.0
2016-12-26 04:00:00,38.4,47.6,2.5,0.8
2016-12-26 05:00:00,26.4,50.4,7.3,0.0
2016-12-26 06:00:00,36.7,41.0,7.3,6.2
2016-12-26 07:00:00,37.8,34.0,9.6,0.4
2016-12-26 08:00:00,48.9,28.2,8.2,3.6
2016-12-26 09:00:00,45.5,34.2,11.4,7.4
2016-12-26 10:00:00,42.8,40.2,13.5,2.7
2016-12-26 11:00:00,34.8,48.4,12.6,1.9
2016-12-26 12:00:00,37.6,45.4,15.6,5.6
2016-12-26 13:00:00,42.6,42.0,18.1,5.9
2016-12-26 14:00:00,48.5,38.4,11.5,6.3
2016-12-26 15:00:00,47.0,34.6,16.8,4.4
2016-12-26 16:00:00,59.2,18.4,15.4,5.9
2016-12-26 17:00:00,71.2,8.8,17.7,10.4
2016-12-26 18:00:00,77.5,3.2,21.3,11.8
2016-12-26 19:00:00,76.2,2.2,21.4,10.8
2016-12-26 20:00:00,77.5,2.8,23.6,12.2
2016-12-26 21:00:00,77.2,1.8,22.8,16.7
2016-12-26 22:00:00,76.6,2.0,22.5,10.2
2016-12-26 23:00:00,69.5,5.0,21.0,13.3
2016-12-27 00:00:00,69.5,3.8,21.1,11.3
2016-12-27 01:00:00,57.3,10.8,15.7,11.9
2016-12-27 02:00:00,65.7,11.4,18.8,7.5
2016-12-27 03:00:00,67.2,10.6,15.1,8.4
2016-12-27 04:00:00,56.9,8.8,18.1,8.3
2016-12-27 05:00:00,53.9,7.0,16.8,7.8
2016-12-27 06:00:00,62.6,1.2,16.9,5.5
2016-12-27 07:00:00,64.9,0.8,16.6,10.6
2016-12-27 08:00:00,67.6,1.4,17.6,6.2
2016-12-27 09:00:00,71.6,1.6,21.9,12.5
2016-12-27 10:00:00,72.6,2.6,21.8,16.8
2016-12-27 11:00:00,76.6,3.6,29.3,12.2
2016-12-27 12:00:00,85.4,3.4,30.9,20.5
2016-12-27 13:00:00,86.3,2.2,32.1,20.2
2016-12-27 14:00:00,87.5,1.6,39.1,21.4
2016-12-27 15:00:00,93.2,1.0,44.1,28.2
2016-12-27 16:00:00,98.2,0.8,46.8,34.4
2016-12-27 17:00:00,110.8,1.0,50.1,32.9
2016-12-27 18:00:00,117.1,1.4,56.1,39.9
2016-12-27 19:00:00,115.4,2.0,66.2,51.0
2016-12-27 20:00:00,117.5,1.6,60.0,41.6
2016-12-27 21:00:00,133.5,1.8,72.2,52.9
2016-12-27 22:00:00,135.6,2.0,87.2,69.8
2016-12-27 23:00:00,133.7,1.6,82.8,64.5
2016-12-28 00:00:00,134.5,0.8,74.8,54.8
2016-12-28 01:00:00,124.5,1.4,66.1,54.9
